storyline_id,source_label,source_kind,source_port,source_group,source_index_group,choice_index,choice_text_zh,target_label,target_kind,target_port
storyline_010_fba524bc18,CL150_011_069,ShowChoice,choiceEndPoint,choice,1,1,刘贵妃意图取代皇后,B14_011_C150B_071,PlayVideo_Ordinary,__entryPoint
storyline_010_fba524bc18,"回宫计划
开始",EntryPoint_ChapterStart,__endPoint,,-1,,,011_001,PlayVideo_TraceBack,__entryPoint
storyline_010_fba524bc18,011_001,PlayVideo_TraceBack,__endPoint,,-1,,,CL010_011_002,ShowChoice,__entryPoint
storyline_010_fba524bc18,Q020_011_016,PlayVideo_TraceBack,endPointFail,,-1,,,B03_001_017,PlayVideo_Ordinary,__entryPoint
storyline_010_fba524bc18,B03_001_017,PlayVideo_Ordinary,__endPoint,,-1,,,头太铁了,EndPoint_BadEnd,__entryPoint
storyline_010_fba524bc18,B14_011_C150B_071,PlayVideo_Ordinary,__endPoint,,-1,,,BE14,EndPoint_BadEnd,__entryPoint
storyline_010_fba524bc18,011_C030A_025,PlayVideo_Ordinary,__endPoint,,-1,,,B04_011_076,PlayVideo_Ordinary,__entryPoint
storyline_010_fba524bc18,011_C030C_027,PlayVideo_Ordinary,__endPoint,,-1,,,B15_011_077,PlayVideo_Ordinary,__entryPoint
storyline_010_fba524bc18,011_C010A_003,PlayVideo_Ordinary,__endPoint,,-1,,,B01_011_C010A_078,PlayVideo_Ordinary,__entryPoint
storyline_010_fba524bc18,B01_011_C010A_078,PlayVideo_Ordinary,__endPoint,,-1,,,BE01,EndPoint_BadEnd,__entryPoint
storyline_010_fba524bc18,011_C010C_005,PlayVideo_Ordinary,__endPoint,,-1,,,B02_011_079,PlayVideo_Ordinary,__entryPoint
storyline_010_fba524bc18,B02_011_079,PlayVideo_Ordinary,__endPoint,,-1,,,BE02,EndPoint_BadEnd,__entryPoint
storyline_010_fba524bc18,011_C010B_004,PlayVideo_Ordinary,__endPoint,,-1,,,Q020_011_016,PlayVideo_TraceBack,__entryPoint
storyline_010_fba524bc18,011_C070B_041,PlayVideo_Ordinary,__endPoint,,-1,,,小章节1,EndPoint_SubChapterReport,__entryPoint
storyline_010_fba524bc18,EntryPoint_SubChapterStart,EntryPoint_SubChapterStart,__endPoint,,-1,,,011_080,PlayVideo_TraceBack,__entryPoint
storyline_010_fba524bc18,011_080,PlayVideo_TraceBack,__endPoint,,-1,,,CL080_011_081,ShowChoice,__entryPoint
storyline_010_fba524bc18,CL080_011_081,ShowChoice,choiceEndPoint,choice,1,1,夜行服偷偷潜入,011_083,PlayVideo_Ordinary,__entryPoint
storyline_010_fba524bc18,CL080_011_081,ShowChoice,choiceEndPoint,choice,0,0,穿才人装返场,011_082,PlayVideo_Ordinary,__entryPoint
storyline_010_fba524bc18,CL090_011_084,ShowChoice,choiceEndPoint,choice,0,0,从第一眼见到陛下时,011_C090A_085,PlayVideo_Ordinary,__entryPoint
storyline_010_fba524bc18,CL090_011_084,ShowChoice,choiceEndPoint,choice,1,1,从第一次陛下对我出手相助时,011_C090B_086,PlayVideo_Ordinary,__entryPoint
storyline_010_fba524bc18,CL090_011_084,ShowChoice,choiceEndPoint,choice,2,2,比陛下心悦于我更早之时,011_C090C_087,PlayVideo_Ordinary,__entryPoint
storyline_010_fba524bc18,CL090_011_084,ShowChoice,choiceEndPoint,choice,3,3,不告诉你~,011_C090D_088,PlayVideo_Ordinary,__entryPoint
storyline_010_fba524bc18,011_C090A_085,PlayVideo_Ordinary,__endPoint,,-1,,,011_089,PlayVideo_Ordinary,__entryPoint
storyline_010_fba524bc18,011_C090B_086,PlayVideo_Ordinary,__endPoint,,-1,,,011_089,PlayVideo_Ordinary,__entryPoint
storyline_010_fba524bc18,011_C090C_087,PlayVideo_Ordinary,__endPoint,,-1,,,011_089,PlayVideo_Ordinary,__entryPoint
storyline_010_fba524bc18,011_C090D_088,PlayVideo_Ordinary,__endPoint,,-1,,,011_089,PlayVideo_Ordinary,__entryPoint
storyline_010_fba524bc18,011_089,PlayVideo_Ordinary,__endPoint,,-1,,,CL010_011_090,ShowChoice,__entryPoint
storyline_010_fba524bc18,CL010_011_090,ShowChoice,choiceEndPoint,choice,0,0,尝一口,011_C100A_091,PlayVideo_Ordinary,__entryPoint
storyline_010_fba524bc18,CL010_011_090,ShowChoice,choiceEndPoint,choice,1,1,我不喜欢吃荔枝，我更喜欢吃礼治,011_C100B_092,PlayVideo_Ordinary,__entryPoint
storyline_010_fba524bc18,011_C100A_091,PlayVideo_Ordinary,__endPoint,,-1,,,011_093,PlayVideo_Ordinary,__entryPoint
storyline_010_fba524bc18,011_C100B_092,PlayVideo_Ordinary,__endPoint,,-1,,,011_093,PlayVideo_Ordinary,__entryPoint
storyline_010_fba524bc18,011_093,PlayVideo_Ordinary,__endPoint,,-1,,,CL160_011_094,ShowChoice,__entryPoint
storyline_010_fba524bc18,CL160_011_094,ShowChoice,choiceEndPoint,choice,1,1,陛下还是立礼忠吧,011_C160B_096,PlayVideo_Ordinary,__entryPoint
storyline_010_fba524bc18,011_C160B_096,PlayVideo_Ordinary,__endPoint,,-1,,,011_062,PlayVideo_Ordinary,__entryPoint
storyline_010_fba524bc18,CL160_011_094,ShowChoice,choiceEndPoint,choice,0,0,好，那我们赶快生一个吧,011_C160A_095,PlayVideo_Ordinary,__entryPoint
storyline_010_fba524bc18,011_C160A_095,PlayVideo_Ordinary,__endPoint,,-1,,,B10_011_097,PlayVideo_Ordinary,__entryPoint
storyline_010_fba524bc18,B10_011_097,PlayVideo_Ordinary,__endPoint,,-1,,,“皇后的孩子”,EndPoint_BadEnd,__entryPoint
storyline_010_fba524bc18,011_C150A_070,PlayVideo_Ordinary,__endPoint,,-1,,,第二十二集 多余的母妃,EndPoint_ChapterReport,__entryPoint
storyline_010_fba524bc18,CL120_011_056,ShowChoice,choiceEndPoint,choice,0,0,好，那我们赶快生一个吧,011_C120A_057,PlayVideo_Ordinary,__entryPoint
storyline_010_fba524bc18,011_C120A_057,PlayVideo_Ordinary,__endPoint,,-1,,,B11_011_098,PlayVideo_Ordinary,__entryPoint
storyline_010_fba524bc18,B11_011_098,PlayVideo_Ordinary,__endPoint,,-1,,,B11,EndPoint_BadEnd,__entryPoint
storyline_010_fba524bc18,011_C030B_026,PlayVideo_Ordinary,__endPoint,,-1,,,011_031,PlayVideo_Ordinary,__entryPoint
storyline_010_fba524bc18,011_C140B_065,PlayVideo_Ordinary,__endPoint,,-1,,,011_068,PlayVideo_Ordinary,__entryPoint
storyline_010_fba524bc18,011_C050A_033,PlayVideo_Ordinary,__endPoint,,-1,,,QL051_011_099,PlayVideo_TraceBack,__entryPoint
storyline_010_fba524bc18,QL051_011_099,PlayVideo_TraceBack,endPointSuccess,,-1,,,011_100,PlayVideo_Ordinary,__entryPoint
storyline_010_fba524bc18,011_100,PlayVideo_Ordinary,__endPoint,,-1,,,CL060_011_035,ShowChoice,__entryPoint
storyline_010_fba524bc18,011_082,PlayVideo_Ordinary,__endPoint,,-1,,,Function_Storyline_If,Function_Storyline_If,__entryPoint
storyline_010_fba524bc18,Function_Storyline_If,Function_Storyline_If,endPointTrue,conditionGroup,0,,,011_101,PlayVideo_Ordinary,__entryPoint
storyline_010_fba524bc18,011_101,PlayVideo_Ordinary,__endPoint,,-1,,,CL090_011_084,ShowChoice,__entryPoint
storyline_010_fba524bc18,Function_Storyline_If,Function_Storyline_If,endPointElse,,-1,,,Link_Lead,Link_Lead,__entryPoint
storyline_010_fba524bc18,Link_Lead,Link_Lead,__endPoint,,-1,,,Link_Lead,Link_Lead,__entryPoint
storyline_010_fba524bc18,Link_Lead,Link_Lead,__endPoint,,-1,,,011_089,PlayVideo_Ordinary,__entryPoint
storyline_010_fba524bc18,B04_011_076,PlayVideo_Ordinary,__endPoint,,-1,,,BE04,EndPoint_BadEnd,__entryPoint
storyline_010_fba524bc18,B15_011_077,PlayVideo_Ordinary,__endPoint,,-1,,,BE15,EndPoint_BadEnd,__entryPoint
storyline_010_fba524bc18,011_083,PlayVideo_Ordinary,__endPoint,,-1,,,0529,Function_Storyline_If,__entryPoint
storyline_010_fba524bc18,0529,Function_Storyline_If,endPointTrue,conditionGroup,0,,,CL110_011_052,ShowChoice,__entryPoint
storyline_010_fba524bc18,0529,Function_Storyline_If,endPointElse,,-1,,,Link_Lead,Link_Lead,__entryPoint
storyline_010_fba524bc18,Link_Lead,Link_Lead,__endPoint,,-1,,,011_055,PlayVideo_Ordinary,__entryPoint
storyline_010_fba524bc18,H06_011_C060A_037,PlayVideo_Ordinary,__endPoint,,-1,,,BE06,EndPoint_BadEnd,__entryPoint
storyline_011_2ab7b312cd,CL010_009_002,ShowChoice,choiceEndPoint,choice,0,0,正常地请安,009_C010A_003,PlayVideo_Ordinary,__entryPoint
storyline_011_2ab7b312cd,CL010_009_002,ShowChoice,choiceEndPoint,choice,1,1,委屈地请安,009_C010B_004,PlayVideo_Ordinary,__entryPoint
storyline_011_2ab7b312cd,009_C010A_003,PlayVideo_Ordinary,__endPoint,,-1,,,CL011_009_005,ShowChoice,__entryPoint
storyline_011_2ab7b312cd,CL011_009_005,ShowChoice,choiceEndPoint,choice,0,0,回抱他,009_C011A_006,PlayVideo_Ordinary,__entryPoint
storyline_011_2ab7b312cd,CL011_009_005,ShowChoice,choiceEndPoint,choice,1,1,不抱他,009_C011B_007,PlayVideo_Ordinary,__entryPoint
storyline_011_2ab7b312cd,009_C010B_004,PlayVideo_Ordinary,__endPoint,,-1,,,009_008,PlayVideo_Ordinary,__entryPoint
storyline_011_2ab7b312cd,009_C011A_006,PlayVideo_Ordinary,__endPoint,,-1,,,009_008,PlayVideo_Ordinary,__entryPoint
storyline_011_2ab7b312cd,009_C011B_007,PlayVideo_Ordinary,__endPoint,,-1,,,009_008,PlayVideo_Ordinary,__entryPoint
storyline_011_2ab7b312cd,009_008,PlayVideo_Ordinary,__endPoint,,-1,,,CL020_009_009,ShowChoice,__entryPoint
storyline_011_2ab7b312cd,CL020_009_009,ShowChoice,choiceEndPoint,choice,0,0,答应,B01_009_C020A_010,PlayVideo_Ordinary,__entryPoint
storyline_011_2ab7b312cd,CL020_009_009,ShowChoice,choiceEndPoint,choice,1,1,不答应,009_C020B_011,PlayVideo_Ordinary,__entryPoint
storyline_011_2ab7b312cd,CL040_009_022,ShowChoice,choiceEndPoint,choice,0,0,利用萧舒妃对王皇后的不满,B02_009_C040A_023,PlayVideo_Ordinary,__entryPoint
storyline_011_2ab7b312cd,B02_009_C040A_023,PlayVideo_Ordinary,__endPoint,,-1,,,送上人头,EndPoint_BadEnd,__entryPoint
storyline_011_2ab7b312cd,CL040_009_022,ShowChoice,choiceEndPoint,choice,1,1,利用王皇后对萧舒妃的忌惮,009_C040B_024,PlayVideo_Ordinary,__entryPoint
storyline_011_2ab7b312cd,009_C040B_024,PlayVideo_Ordinary,__endPoint,,-1,,,CL070_009_025,ShowChoice,__entryPoint
storyline_011_2ab7b312cd,CL070_009_025,ShowChoice,choiceEndPoint,choice,1,1,不卑不亢,009_C070B_026,PlayVideo_Ordinary,__entryPoint
storyline_011_2ab7b312cd,CL070_009_025,ShowChoice,choiceEndPoint,choice,0,0,懦弱胆小,009_C070A_032,PlayVideo_Ordinary,__entryPoint
storyline_011_2ab7b312cd,B07_009_C100A_048,PlayVideo_Ordinary,__endPoint,,-1,,,成了冥帝婢女,EndPoint_BadEnd,__entryPoint
storyline_011_2ab7b312cd,CL100_009_047,ShowChoice,choiceEndPoint,choice,2,2,我若成为陛下妃嫔，更能帮到皇后,B08_009_C100C_049,PlayVideo_Ordinary,__entryPoint
storyline_011_2ab7b312cd,B08_009_C100C_049,PlayVideo_Ordinary,__endPoint,,-1,,,阎王的offer,EndPoint_BadEnd,__entryPoint
storyline_011_2ab7b312cd,009_C120A_054,PlayVideo_Ordinary,__endPoint,,-1,,,009_057,PlayVideo_Ordinary,__entryPoint
storyline_011_2ab7b312cd,009_C120B_055,PlayVideo_Ordinary,__endPoint,,-1,,,009_057,PlayVideo_Ordinary,__entryPoint
storyline_011_2ab7b312cd,009_C120C_056,PlayVideo_Ordinary,__endPoint,,-1,,,009_057,PlayVideo_Ordinary,__entryPoint
storyline_011_2ab7b312cd,009_C100B_050,PlayVideo_Ordinary,__endPoint,,-1,,,QL110_009_051,PlayVideo_TraceBack,__entryPoint
storyline_011_2ab7b312cd,QL110_009_051,PlayVideo_TraceBack,__endPoint,,-1,,,009_052,PlayVideo_Ordinary,__entryPoint
storyline_011_2ab7b312cd,009_C020B_011,PlayVideo_Ordinary,__endPoint,,-1,,,CL040_009_022,ShowChoice,__entryPoint
storyline_011_2ab7b312cd,009_057,PlayVideo_Ordinary,__endPoint,,-1,,,本章结束,EndPoint_ChapterReport,__entryPoint
storyline_011_2ab7b312cd,CL120_009_053,ShowChoice,choiceEndPoint,choice,0,0,权力,009_C120A_054,PlayVideo_Ordinary,__entryPoint
storyline_011_2ab7b312cd,CL120_009_053,ShowChoice,choiceEndPoint,choice,1,1,礼治的心,009_C120B_055,PlayVideo_Ordinary,__entryPoint
storyline_011_2ab7b312cd,CL120_009_053,ShowChoice,choiceEndPoint,choice,2,2,我都要,009_C120C_056,PlayVideo_Ordinary,__entryPoint
storyline_011_2ab7b312cd,"回宫计划
开始",EntryPoint_ChapterStart,__endPoint,,-1,,,009_001,PlayVideo_TraceBack,__entryPoint
storyline_011_2ab7b312cd,009_001,PlayVideo_TraceBack,__endPoint,,-1,,,CL010_009_002,ShowChoice,__entryPoint
storyline_011_2ab7b312cd,009_C070A_032,PlayVideo_Ordinary,__endPoint,,-1,,,CL090_009_041,ShowChoice,__entryPoint
storyline_011_2ab7b312cd,CL090_009_041,ShowChoice,choiceEndPoint,choice,0,0,其实……不止旧识这么简单,009_C090A_042,PlayVideo_Ordinary,__entryPoint
storyline_011_2ab7b312cd,CL090_009_041,ShowChoice,choiceEndPoint,choice,1,1,都是谣传,009_C090B_043,PlayVideo_Ordinary,__entryPoint
storyline_011_2ab7b312cd,CL090_009_041,ShowChoice,choiceEndPoint,choice,2,2,是真的,009_C090C_044,PlayVideo_Ordinary,__entryPoint
storyline_011_2ab7b312cd,009_C090A_042,PlayVideo_Ordinary,__endPoint,,-1,,,B05_009_058,PlayVideo_Ordinary,__entryPoint
storyline_011_2ab7b312cd,009_C090B_043,PlayVideo_Ordinary,__endPoint,,-1,,,B06_009_045,PlayVideo_Ordinary,__entryPoint
storyline_011_2ab7b312cd,B05_009_058,PlayVideo_Ordinary,__endPoint,,-1,,,BE05,EndPoint_BadEnd,__entryPoint
storyline_011_2ab7b312cd,B06_009_045,PlayVideo_Ordinary,__endPoint,,-1,,,BE06,EndPoint_BadEnd,__entryPoint
storyline_011_2ab7b312cd,CL071_009_027,ShowChoice,choiceEndPoint,choice,2,2,都是谣传,009_C071C_030,PlayVideo_Ordinary,__entryPoint
storyline_011_2ab7b312cd,CL071_009_027,ShowChoice,choiceEndPoint,choice,1,1,是真的,009_C071B_029,PlayVideo_Ordinary,__entryPoint
storyline_011_2ab7b312cd,CL071_009_027,ShowChoice,choiceEndPoint,choice,0,0,不止旧识那么简单,B03_009_C071A_028,PlayVideo_Ordinary,__entryPoint
storyline_011_2ab7b312cd,009_C070B_026,PlayVideo_Ordinary,__endPoint,,-1,,,CL071_009_027,ShowChoice,__entryPoint
storyline_011_2ab7b312cd,009_C071B_029,PlayVideo_Ordinary,__endPoint,,-1,,,B04_009_031,PlayVideo_Ordinary,__entryPoint
storyline_011_2ab7b312cd,009_C071C_030,PlayVideo_Ordinary,__endPoint,,-1,,,B04_009_031,PlayVideo_Ordinary,__entryPoint
storyline_011_2ab7b312cd,B04_009_031,PlayVideo_Ordinary,__endPoint,,-1,,,BE04,EndPoint_BadEnd,__entryPoint
storyline_011_2ab7b312cd,B03_009_C071A_028,PlayVideo_Ordinary,__endPoint,,-1,,,BE03,EndPoint_BadEnd,__entryPoint
storyline_011_2ab7b312cd,009_C090C_044,PlayVideo_Ordinary,__endPoint,,-1,,,009_046,PlayVideo_Ordinary,__entryPoint
storyline_011_2ab7b312cd,009_046,PlayVideo_Ordinary,__endPoint,,-1,,,CL100_009_047,ShowChoice,__entryPoint
storyline_011_2ab7b312cd,009_052,PlayVideo_Ordinary,__endPoint,,-1,,,QL111_009_060,PlayVideo_TraceBack,__entryPoint
storyline_011_2ab7b312cd,QL111_009_060,PlayVideo_TraceBack,endPointSuccess,,-1,,,009_061,PlayVideo_Ordinary,__entryPoint
storyline_011_2ab7b312cd,009_061,PlayVideo_Ordinary,__endPoint,,-1,,,CL120_009_053,ShowChoice,__entryPoint
storyline_011_2ab7b312cd,CL100_009_047,ShowChoice,choiceEndPoint,choice,0,0,奴婢愿意,009_C100B_050,PlayVideo_Ordinary,__entryPoint
storyline_011_2ab7b312cd,CL100_009_047,ShowChoice,choiceEndPoint,choice,1,1,我若成为御前婢女，更能帮到皇后  ,B07_009_C100A_048,PlayVideo_Ordinary,__entryPoint
storyline_011_2ab7b312cd,B01_009_C020A_010,PlayVideo_Ordinary,__endPoint,,-1,,,盛世女武神,EndPoint_BadEnd,__entryPoint
storyline_012_6d5e9e3c52,QL010_013_002,PlayVideo_TraceBack,__endPoint,,-1,,,013_C010D_006,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,013_C010D_006,PlayVideo_Ordinary,__endPoint,,-1,,,CL020_013_010,ShowChoice,__entryPoint
storyline_012_6d5e9e3c52,013_012,PlayVideo_Ordinary,__endPoint,,-1,,,013_017,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,013_017,PlayVideo_Ordinary,__endPoint,,-1,,,CL020_013_010,ShowChoice,__entryPoint
storyline_012_6d5e9e3c52,013_014,PlayVideo_Ordinary,__endPoint,,-1,,,013_018,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,013_018,PlayVideo_Ordinary,__endPoint,,-1,,,CL020_013_010,ShowChoice,__entryPoint
storyline_012_6d5e9e3c52,013_016,PlayVideo_Ordinary,__endPoint,,-1,,,013_019,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,013_019,PlayVideo_Ordinary,__endPoint,,-1,,,CL030_013_020,ShowChoice,__entryPoint
storyline_012_6d5e9e3c52,CL030_013_020,ShowChoice,choiceEndPoint,choice,0,0,俸禄很高的虚职,013_C030A_021,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,CL030_013_020,ShowChoice,choiceEndPoint,choice,1,1,"俸禄低,但有实权的官位",013_C130B_022,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,政治黑洞,Function_Storyline_If,endPointTrue,conditionGroup,0,,,N01_013_023,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,政治黑洞,Function_Storyline_If,endPointElse,,-1,,,013_024,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,N01_013_023,PlayVideo_Ordinary,__endPoint,,-1,,,NE01,EndPoint_NormalEnd,__entryPoint
storyline_012_6d5e9e3c52,013_024,PlayVideo_Ordinary,__endPoint,,-1,,,QL040_013_025,PlayVideo_TraceBack,__entryPoint
storyline_012_6d5e9e3c52,QL040_013_025,PlayVideo_TraceBack,endPointSuccess,,-1,,,013_026,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,CL060_013_027,ShowChoice,choiceEndPoint,choice,0,0,你忘了自己报国的初心吗,013_C060A_028,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,CL060_013_027,ShowChoice,choiceEndPoint,choice,1,1,你真的能在权臣掌下偷生吗？,013_C060B_030,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,CL060_013_027,ShowChoice,choiceEndPoint,choice,2,2,你不想洗清被污蔑的罪名吗？,013_031,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,013_C060B_030,PlayVideo_Ordinary,__endPoint,,-1,,,CL070_013_033,ShowChoice,__entryPoint
storyline_012_6d5e9e3c52,CL070_013_033,ShowChoice,choiceEndPoint,choice,0,0,舅舅又如何？本宫还是他最爱的女人呢！,013_C070A_034,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,CL070_013_033,ShowChoice,choiceEndPoint,choice,1,1,长孙太尉可曾顾念亲情?,013_C070B_035,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,CL070_013_033,ShowChoice,choiceEndPoint,choice,2,2,"这天下,姓礼",013_C070C_036,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,CL090_013_039,ShowChoice,choiceEndPoint,choice,0,0,弹劾长孙太尉,N07_013_C090A_040,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,CL090_013_039,ShowChoice,choiceEndPoint,choice,1,1,奏请废后,013_C090B_041,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,CL090_013_039,ShowChoice,choiceEndPoint,choice,2,2,奏请封你为皇后,N06_013_C090C_042,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,N07_013_C090A_040,PlayVideo_Ordinary,__endPoint,,-1,,,NE07,EndPoint_NormalEnd,__entryPoint
storyline_012_6d5e9e3c52,N06_013_C090C_042,PlayVideo_Ordinary,__endPoint,,-1,,,NE06,EndPoint_NormalEnd,__entryPoint
storyline_012_6d5e9e3c52,N08_013_C110B_045,PlayVideo_Ordinary,__endPoint,,-1,,,NE08,EndPoint_NormalEnd,__entryPoint
storyline_012_6d5e9e3c52,013_C110A_044,PlayVideo_Ordinary,__endPoint,,-1,,,CL120_013_046,ShowChoice,__entryPoint
storyline_012_6d5e9e3c52,CL120_013_046,ShowChoice,choiceEndPoint,choice,0,0,"呵,再给你一个机会,好好说话",013_C120A_047,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,CL120_013_046,ShowChoice,choiceEndPoint,choice,1,1,有本宫在，定不会让你明珠暗投,013_C120B_048,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,013_C120A_047,PlayVideo_Ordinary,__endPoint,,-1,,,013_049,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,013_C120B_048,PlayVideo_Ordinary,__endPoint,,-1,,,013_049,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,CL140_013_050,ShowChoice,choiceEndPoint,choice,0,0,"联合众人罢官,给长孙太尉施压",N09_013_C140A_051,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,CL140_013_050,ShowChoice,choiceEndPoint,choice,1,1,"在太尉身边安插细作,伺机刺杀",N10_013_C140B_052,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,CL140_013_050,ShowChoice,choiceEndPoint,choice,2,2,暗中拉拢被门阀打压的寒门官员,013_C140C_053,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,N09_013_C140A_051,PlayVideo_Ordinary,__endPoint,,-1,,,NE09,EndPoint_NormalEnd,__entryPoint
storyline_012_6d5e9e3c52,N10_013_C140B_052,PlayVideo_Ordinary,__endPoint,,-1,,,NE10,EndPoint_NormalEnd,__entryPoint
storyline_012_6d5e9e3c52,CL150_013_054,ShowChoice,choiceEndPoint,choice,0,0,陛下不是在徐婕妤那里吗?,013_C150A_055,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,CL150_013_054,ShowChoice,choiceEndPoint,choice,1,1,"我心冷,所以手冷",013_C150B_056,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,013_C150A_055,PlayVideo_Ordinary,__endPoint,,-1,,,013_057,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,013_C150B_056,PlayVideo_Ordinary,__endPoint,,-1,,,013_057,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,013_057,PlayVideo_Ordinary,__endPoint,,-1,,,chapter101_055,Function_Storyline_If,__entryPoint
storyline_012_6d5e9e3c52,chapter101_055,Function_Storyline_If,endPointTrue,conditionGroup,0,,,QL220_013_058,PlayVideo_TraceBack,__entryPoint
storyline_012_6d5e9e3c52,chapter101_055,Function_Storyline_If,endPointElse,,-1,,,013_059,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,013_059,PlayVideo_Ordinary,__endPoint,,-1,,,013_060,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,013_060,PlayVideo_Ordinary,__endPoint,,-1,,,第二次跨章节,Function_Storyline_If,__entryPoint
storyline_012_6d5e9e3c52,第二次跨章节,Function_Storyline_If,endPointTrue,conditionGroup,0,,,013_062,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,第二次跨章节,Function_Storyline_If,endPointElse,,-1,,,013_061,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,013_061,PlayVideo_Ordinary,__endPoint,,-1,,,013_063,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,013_062,PlayVideo_Ordinary,__endPoint,,-1,,,013_063,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,013_063,PlayVideo_Ordinary,__endPoint,,-1,,,CL160_013_064,ShowChoice,__entryPoint
storyline_012_6d5e9e3c52,CL160_013_064,ShowChoice,choiceEndPoint,choice,0,0,借长孙太尉之手除去礼泰,013_C160A_065,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,CL160_013_064,ShowChoice,choiceEndPoint,choice,2,2,"作壁上观,默许他们两虎相争",013_C160C_067,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,013_C160B_066,PlayVideo_Ordinary,__endPoint,,-1,,,013_068,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,013_C160A_065,PlayVideo_Ordinary,__endPoint,,-1,,,013_068,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,013_C160C_067,PlayVideo_Ordinary,__endPoint,,-1,,,013_068,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,013_068,PlayVideo_Ordinary,__endPoint,,-1,,,CL170_013_069,ShowChoice,__entryPoint
storyline_012_6d5e9e3c52,CL170_013_069,ShowChoice,choiceEndPoint,choice,0,0,去见他,013_C170A_070,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,CL170_013_069,ShowChoice,choiceEndPoint,choice,1,1,不见,013_C170B_071,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,013_C030A_021,PlayVideo_Ordinary,__endPoint,,-1,,,政治黑洞,Function_Storyline_If,__entryPoint
storyline_012_6d5e9e3c52,013_C130B_022,PlayVideo_Ordinary,__endPoint,,-1,,,政治黑洞,Function_Storyline_If,__entryPoint
storyline_012_6d5e9e3c52,CL160_013_064,ShowChoice,choiceEndPoint,choice,1,1,借礼泰之手除去长孙太尉,013_C160B_066,PlayVideo_Ordinary,__entryPoint
storyline_012_6d5e9e3c52,"回宫计划
开始",EntryPoint_ChapterStart,__endPoint,,-1,,,013_092,PlayVideo_TraceBack,__entryPoint
storyline_012_6d5e9e3c52,013_001,PlayVideo_Ordinary,__endPoint,,-1,,,QL010_013_002,PlayVideo_TraceBack,__entryPoint
storyline_012_6d5e9e3c52,013_086,PlayVideo_Ordinary,__endPoint,,-1,,,CL090_013_039,ShowChoice,__entryPoint
storyline_012_6d5e9e3c52,013_088,PlayVideo_Ordinary,__endPoint,,-1,,,小结算1,EndPoint_SubChapterReport,__entryPoint
storyline_012_6d5e9e3c52,EntryPoint_SubChapterStart,EntryPoint_SubChapterStart,__endPoint,,-1,,,013_089,PlayVideo_TraceBack,__entryPoint
storyline_012_6d5e9e3c52,013_089,PlayVideo_TraceBack,__endPoint,,-1,,,CL110_013_043,ShowChoice,__entryPoint
